product_name	chunks	lang_id
Bas de maillot taille régulière	bas de maillot,taille régulière	fr,fr
Bas maillot triomphe jersey mat	bas maillot,triomphe jersey mat	en,en
Bas à froufrous	bas à froufrous	fr
Baskers Fondo Sportivo en cuir	baskers fondo sportivo en cuir	en
Basket GEOBASKET	basket geobasket	en
Basket Genesis Stripe Red Bird	basket genesis,stripe,red bird	en,en,en
Basket LOW SNEAKS	basket,low,sneaks	en,en,en
Basket Veja x Marni V15	basket,veja,x marni v	en,en,fr
Basket basse Catfish	basket basse,catfish	en,en
Basket de randonnée	basket,de randonnée	en,fr
Basket de randonnée pour homme	basket,de randonnée,pour homme	en,fr,fr
Basket en cuir	basket,en cuir	en,fr
Basket en cuir de veau	basket,en cuir,de veau	en,fr,fr
Basket en cuir de veau lisse	basket,en cuir,de veau lisse	en,fr,fr
Basket montante Dice Hi	basket montante,dice,hi	en,fr,en
Basket taille basse GOOEY en cuir vernis	basket,taille,basse gooey en cuir,vernis	en,fr,fr,en
Baskets	baskets	en
Baskets B-Court en canvas imprimé logo Balmain	baskets,bcourt en canvas,imprimé logo,balmain	en,fr,fr,en
Baskets B-Court en canvas monogramme	baskets,bcourt en canvas monogramme	en,fr
Baskets B-Court en cuir	baskets,bcourt en cuir	en,fr
Baskets B-Court en cuir blanc imprimé graffiti	baskets,bcourt en cuir blanc,imprimé graffiti	en,fr,fr
Baskets B-Court en cuir de veau	baskets,bcourt en cuir,de veau	en,fr,fr
Baskets B-Court en cuir de veau et cuir	baskets,bcourt en cuir,de veau,et cuir	en,fr,fr,fr
Baskets B-Court en cuir de veau et néoprène	baskets,bcourt en cuir,de veau,et néoprène	en,fr,fr,fr
Baskets B-Court en cuir embossé monogramme	baskets,bcourt en cuir embossé,monogramme	en,fr,en
Baskets B-Court en cuir lisse	baskets,bcourt en cuir lisse	en,fr
Baskets B-Court en jacquard monogramme et	baskets,bcourt en jacquard monogramme,et	en,fr,en
Baskets B-Court en néoprène embossé monogramme	baskets,bcourt en néoprène,embossé monogramme	en,fr,fr
Baskets B-Court en suède embossé monogramme Balmain	baskets,bcourt en suède,embossé monogramme balmain	en,fr,fr
Baskets B-Court en velours	baskets,bcourt en velours	en,fr
Baskets B-Runner en cuir gommeux et mesh	baskets brunner,en cuir gommeux,et mesh	en,fr,en
Baskets B-Runner en matière réfléchissante et mesh	baskets brunner,en matière réfléchissante,et mesh	en,fr,en
Baskets B-Skate en cuir de veau et suède	baskets bskate,en cuir,de veau,et suède	en,fr,fr,fr
Baskets B-Skate en cuir et suède	baskets bskate,en cuir,et suède	en,fr,fr
Baskets B-Skate en cuir et suèdes	baskets bskate,en cuir,et suèdes	en,fr,fr
Baskets Ball Star	baskets ball,star	en,en
Baskets Catfish Lo	baskets catfish,lo	en,en
Baskets Chain Reaction	baskets,chain reaction	en,en
Baskets Clean 360 sans lacets	baskets clean,sans lacets	en,fr
Baskets Clean 90	baskets clean	en
Baskets Clean 90 Bee Bird	baskets clean,bee bird	en,en
Baskets Clean 90 Bee Birds	baskets clean,bee birds	en,en
Baskets Clean 90 Contrast	baskets clean,contrast	en,en
Baskets Clean 90 Stripe Bee Bird	baskets clean,stripe bee bird	en,en
Baskets Clean 90 Suede en daim	baskets clean,suede,en daim	en,en,fr
Baskets Clean 90 Tape Bee Bird	baskets clean,tape bee bird	en,en
Baskets Clean 90 Triple	baskets clean,triple	en,en
Baskets Clean 90 Triple Animal	baskets clean,triple animal	en,en
Baskets Clean 90 Triple Bee Bird	baskets clean,triple bee bird	en,en
Baskets Clean 90 Triple Bee Birds	baskets clean,triple bee birds	en,en
Baskets Clean 90 Vegan	baskets clean,vegan	en,en
Baskets Diamond Light en cuir d'agneau	baskets,diamond,light en cuir,d'agneau	en,en,fr,en
Baskets Fly Bock	baskets,fly bock	en,en
Baskets Francy Classic	baskets francy,classic	fr,en
Baskets Genesis	baskets genesis	en
Baskets Genesis Vintage	baskets genesis,vintage	en,en
Baskets Genesis Vintage Runner	baskets genesis,vintage runner	en,en
Baskets Hi Star Classic avec liste	baskets,hi star,classic avec liste	en,en,fr
Baskets Laguna	baskets laguna	en
Baskets Mid Star	baskets,mid star	en,en
Baskets Mid Star Classic	baskets,mid star,classic	en,en,en
Baskets Modular Walk	baskets,modular walk	en,en
Baskets My Wind	baskets,my,wind	en,en,en
Baskets Neue York Low Top	baskets,neue york low,top	en,en,en
Baskets Nuages	baskets nuages	en
Baskets Odessa Canvas	baskets,odessa,canvas	en,en,fr
Baskets Old School	baskets old,school	en,en
Baskets Old School Classic avec renfort au talon	baskets old,school classic,avec renfort,au talon	en,en,fr,fr
Baskets Orbit	baskets orbit	en
Baskets Platform	baskets platform	en
Baskets RWB Runner	baskets,rwb runner	en,en
Baskets Running Dad	baskets,running dad	en,en
Baskets Running Sole	baskets,running,sole	en,en,en
Baskets SIDNEY	baskets sidney	en
Baskets Sky-Star	baskets,skystar	en,en
Baskets Slide Classic	baskets,slide classic	en,en
Baskets Slide Double Quarter	baskets,slide double quarter	en,fr
Baskets Stardan	baskets stardan	en
Baskets Super-Star	baskets,superstar	en,en
Baskets Super-Star Classic avec liste	baskets,superstar,classic avec liste	en,en,fr
Baskets Super-Star Classic avec renfort au talon	baskets,superstar,classic avec renfort,au talon	en,en,fr,fr
Baskets Super-Star Double Quarter avec liste	baskets,superstar double quarter avec liste	en,fr
Baskets Super-Star Penstar Classic avec liste	baskets,superstar penstar,classic avec liste	en,en,fr
Baskets Super-Star Skat Con Toppa Esterna	baskets,superstar skat con,toppa,esterna	en,en,en,en
Baskets Super-Star Skate	baskets,superstar skate	en,en
Baskets VejaxMarni V10	baskets vejaxmarni,v	en,en
Baskets Winter Nuage	baskets,winter nuage	en,en
Baskets basses	baskets basses	en
Baskets basses B-Bold	baskets basses,bbold	en,en
Baskets basses B-Bold en cuir	baskets basses,bbold en cuir	en,fr
Baskets basses B-Bold en cuir et néoprène	baskets basses,bbold en cuir,et néoprène	en,fr,fr
Baskets basses B-Bold en cuir et suède	baskets basses,bbold en cuir,et suède	en,fr,fr
Baskets basses B-Bold en cuir, métal et suède	baskets basses,bbold en cuir,, métal,et suède	en,fr,en,fr,fr
Baskets basses B-Bold en cuir, néoprène et suède	baskets basses,bbold en cuir,, néoprène et suède	en,fr,en,fr
Baskets basses B-Bold en velours	baskets basses,bbold en velours	en,en
Baskets basses B-Bold à strap en cuir et maille et	baskets basses,bbold à strap,en cuir,et maille,et	en,fr,fr,fr,en
Baskets basses Dice Lo	baskets basses,dice,lo	en,fr,en
Baskets basses Racer en velours, nylon et mesh	baskets basses,racer en velours,, nylon,et mesh	en,fr,en,en,en
Baskets basses Unicorn en néoprène et cuir	baskets basses,unicorn en néoprène,et cuir	en,fr,fr
Baskets basses Unicorn en néoprène et cuir noires	baskets basses,unicorn en néoprène,et cuir,noires	en,fr,fr,fr
Baskets basses en cuir et toile Bubble	baskets basses,en cuir,et toile,bubble	en,fr,en,en
Baskets basses en cuir lisse	baskets basses,en cuir lisse	en,fr
Baskets de course Marathon	baskets,de course,marathon	en,en,en
Baskets en cuir brossé	baskets,en cuir,brossé	en,fr,fr
Baskets en toile Eco Court	baskets,en toile,eco,court	en,fr,en,en
Baskets low-top	baskets,lowtop	en,en
Baskets montantes	baskets montantes	fr
Baskets montantes B-Bold	baskets montantes,bbold	fr,en
Baskets montantes B-Bold en maille bicolores	baskets montantes,bbold en maille bicolores	fr,fr
Baskets montantes B-Bold à strap en suède et maille	baskets montantes,bbold à strap,en suède,et maille	fr,fr,fr,fr
Baskets montantes B-Bold à straps en maille	baskets montantes,bbold à straps,en maille	fr,fr,fr
Baskets montantes B-Bold à straps en néoprène et maille 	baskets montantes,bbold à straps,en néoprène,et maille	fr,fr,fr,fr
Baskets montantes B-Bold à straps en néoprène et maille	baskets montantes,bbold à straps,en néoprène,et maille	fr,fr,fr,fr
Baskets montantes B-Court	baskets montantes,bcourt	fr,en
Baskets montantes B-Skate en cuir de veau et suède	baskets montantes,bskate en cuir,de veau,et suède	fr,fr,fr,fr
Baskets montantes B-Skate en cuir et suède	baskets montantes,bskate en cuir,et suède	fr,fr,fr
Baskets montantes Ma Court	baskets montantes,ma court	fr,en
Baskets véganes Hooper	baskets véganes,hooper	fr,en
Baskets à lacets en nylon	baskets,à lacets,en nylon	en,fr,en
Baume eco-recharge	baume ecorecharge	fr
Baume hydratant pour les lèvres Sunbeam	baume hydratant pour les lèvres sunbeam	fr
Baume à Lèvres	baume à lèvres	fr
Beatrice	beatrice	en
Beret	beret	en
Bermuda	bermuda	en
Bermuda Dior Oblique	bermuda dior oblique	fr
Bermuda En Jean	bermuda en jean	fr
Bermuda En Lin Imprimé Rayures	bermuda en lin imprimé rayures	fr
Bermuda En Lin Teinture Bio	bermuda en lin teinture,bio	fr,en
Bermuda Fleur Amiri	bermuda fleur amiri	fr
Bermuda Gelato	bermuda gelato	en
Bermuda Maral	bermuda maral	en
Bermuda Tux	bermuda tux	fr
Bermuda cargo	bermuda cargo	en
Bermuda en Lin poches cargo	bermuda en lin poches cargo	fr
Bermuda en gabardine	bermuda en gabardine	fr
Bermuda en toile chinée	bermuda en toile,chinée	fr,fr
Bermuda à Poches En Lin	bermuda à poches,en lin	fr,fr
Bermuda à motif bandana	bermuda à motif,bandana	fr,fr
Besace Holly	besace,holly	en,en
Betty	betty	en
Bijou De Sac Nano Baguette	bijou,de sac nano,baguette	en,en,en
Bijou De Sac Nano Fendi First	bijou,de sac nano,fendi first	en,en,fr
Bijou de sac Nano Baguette	bijou,de sac nano,baguette	en,en,en
Bijou de sac Nano Fendi First	bijou,de sac nano,fendi first	en,en,fr
Bijoux	bijoux	fr
Bijoux Crystal	bijoux crystal	fr
Biker Western Agneau Anglais Souple	biker,western,agneau anglais souple	en,en,fr
Biker loose  agneau souple vintage	biker loose,agneau souple,vintage	fr,fr,en
Bikini	bikini	en
Bikini Anneke	bikini,anneke	en,en
Bikini Malou	bikini malou	en
Bikini Pattie	bikini pattie	en
Bikini Summer Capsule Collection	bikini,summer capsule,collection	en,en,en
Bikini Violet	bikini violet	en
Bikini lumière	bikini lumière	fr
Bikini lumière bi-couleur	bikini lumière,bicouleur	fr,fr
Bikini triangle check	bikini triangle check	en
Blazer	blazer	en
Blazer 4-Bar	blazer bar	en
Blazer Amleto	blazer amleto	en
Blazer Anta	blazer anta	en
Blazer Billie	blazer,billie	en,en
Blazer Bova Tom Boy	blazer,bova tom boy	en,en
Blazer Carley	blazer carley	en
Blazer Cavallo déstructuré	blazer cavallo déstructuré	fr
Blazer En Laine 	blazer,en laine	en,fr
Blazer Fishbone	blazer,fishbone	en,en
Blazer Gray	blazer gray	en
Blazer Kaia	blazer kaia	en
Blazer Kaia - Houndstooth	blazer kaia,houndstooth	en,en
Blazer Kelly	blazer kelly	en
Blazer Madeleine	blazer madeleine	en
Blazer Mélody	blazer mélody	fr
Blazer Quinn	blazer quinn	fr
Blazer Sabina	blazer sabina	en
Blazer Seersucker	blazer seersucker	en
Blazer Summer	blazer summer	en
Blazer Ullock Linen	blazer ullock,linen	en,en
Blazer Ullock Seersucker	blazer ullock,seersucker	en,en
Blazer avec broderie studs	blazer,avec broderie,studs	en,fr,en
Blazer avec col en satin	blazer,avec col,en satin	en,fr,en
Blazer avec découpes	blazer,avec découpes	en,fr
Blazer brodé	blazer,brodé	en,fr
Blazer croisé	blazer,croisé	en,fr
Blazer dayton en cupro jacquard	blazer dayton en cupro jacquard	fr
Blazer décontracté	blazer décontracté	fr
Blazer déstructuré	blazer,déstructuré	en,fr
Blazer déstructuré à motif pied-de-poule	blazer,déstructuré à motif pieddepoule	en,fr
Blazer en coton à double boutonnage	blazer,en coton,à double boutonnage	en,fr,fr
Blazer en cotton	blazer,en cotton	en,fr
Blazer en crêpe avec col en satin	blazer,en crêpe,avec col,en satin	en,fr,fr,en
Blazer en cuir velours	blazer,en cuir velours	en,en
Blazer en jean	blazer,en jean	en,fr
Blazer en laine 4-Bar	blazer,en laine,bar	en,fr,en
Blazer en laine 6 boutons	blazer,en laine,boutons	en,fr,en
Blazer en lin	blazer,en lin	en,fr
Blazer en twill à double boutonnage	blazer,en twill,à double boutonnage	en,en,fr
Blazer en twill à double boutonnage doré	blazer,en twill,à double boutonnage doré	en,en,fr
Blazer en velours	blazer,en velours	en,en
Blazer en velours côtelé	blazer,en velours côtelé	en,fr
Blazer en velours à double boutonnage	blazer,en velours,à double boutonnage	en,en,fr
Blazer en viscose jacquard avec imprimé Daisy	blazer,en viscose jacquard,avec imprimé daisy	en,fr,fr
Blazer lunel en lin et coton stretch effet changeant	blazer lunel en lin et coton stretch,effet,changeant	fr,en,en
Blazer léger en molleton	blazer léger en molleton	fr
Blazer oversize	blazer oversize	en
Blazer près du cou	blazer,près du cou	en,fr
Blazer sans manches	blazer,sans manches	en,fr
Blazer sb à maillons	blazer,sb à maillons	en,fr
Blazer six boutons en twill à doublure monogramme	blazer,six boutons,en twill,à doublure,monogramme	en,en,en,fr,en
Blazer un bouton	blazer,un bouton	en,fr
Blazer à coupe ajustée en coton avec liseré rayé	blazer,à coupe,ajustée en coton,avec liseré,rayé	en,fr,fr,fr,fr
Blazer à coupe décontractée en tissu éponge à rayures	blazer,à coupe décontractée,en tissu,éponge à rayures	en,fr,en,fr
Blazer à double boutonnage	blazer,à double boutonnage	en,fr
Blazer à manches bouffantes	blazer,à manches bouffantes	en,fr
Blazer à poches plaquées	blazer,à poches,plaquées	en,fr,fr
Blazer à rayures	blazer,à rayures	en,fr
Block Sneakers Avec Semelle Compensée Veau & Veau Metallisé	block,sneakers,avec semelle,compensée veau & veau,metallisé	en,en,fr,fr,fr
Block Sneakers Montante avec Semelle Compensée Veau	block,sneakers montante,avec semelle,compensée veau	en,en,fr,fr
Blouse	blouse	en
Blouse 3D Flower	blouse,d flower	en,en
Blouse 3D Pineapple	blouse d pineapple	en
Blouse Amelia	blouse,amelia	en,en
Blouse Bailie	blouse,bailie	en,en
Blouse Boden	blouse,boden	en,en
Blouse Boutonnée À Manches	blouse,boutonnée à manches	en,fr
Blouse Brodée Vadim	blouse,brodée vadim	en,fr
Blouse Bronte	blouse bronte	en
Blouse Calysta	blouse,calysta	en,en
Blouse Carmen	blouse,carmen	en,en
Blouse Casati	blouse casati	en
Blouse Charming	blouse charming	en
Blouse Col Montant Crêpe De Chine	blouse,col,montant,crêpe de chine	en,en,en,fr
Blouse Col Ouvert Crêpe De Chine	blouse,col ouvert,crêpe de chine	en,fr,fr
Blouse Curacao en soie mélangée	blouse curacao en soie,mélangée	en,fr
Blouse Curvone	blouse,curvone	en,en
Blouse Daytonea	blouse daytonea	en
Blouse Dotted Bananas	blouse,dotted,bananas	en,en,en
Blouse Fay	blouse,fay	en,en
Blouse Flower Dream	blouse,flower dream	en,en
Blouse Forest Birds	blouse,forest birds	en,en
Blouse Garance	blouse,garance	en,en
Blouse Giamili	blouse giamili	en
Blouse Happy Wrist	blouse,happy,wrist	en,en,en
Blouse Jeannie	blouse,jeannie	en,en
Blouse Jude	blouse,jude	en,en
Blouse Kalila	blouse kalila	en
Blouse Kimono	blouse kimono	en
Blouse La Greca	blouse,la greca	en,fr
Blouse La Scala Top détails plumes	blouse,la scala top,détails plumes	en,fr,fr
Blouse Lavallière 	blouse,lavallière	en,fr
Blouse Lavallière Crêpe de Chine	blouse,lavallière,crêpe,de chine	en,fr,fr,en
Blouse Lavallière Crêpe de Soie	blouse lavallière,crêpe de soie	fr,fr
Blouse Lavallière Georgette Lilas	blouse,lavallière,georgette lilas	en,fr,fr
Blouse Lelmon	blouse lelmon	fr
Blouse Lidiane en coton	blouse,lidiane,en coton	en,en,fr
Blouse Lowell	blouse lowell	en
Blouse Luisa	blouse luisa	fr
Blouse Lyre	blouse lyre	en
Blouse Maria	blouse maria	en
Blouse Miha	blouse miha	en
Blouse Mina	blouse mina	en
Blouse Mylah	blouse mylah	en
Blouse Nicolas en coton et lin	blouse,nicolas,en coton,et lin	en,en,fr,fr
Blouse Nipoa	blouse,nipoa	en,en
Blouse Orange Neon Jungle	blouse orange,neon jungle	en,en
Blouse Paloma	blouse paloma	en
Blouse Pamias	blouse pamias	en
Blouse Pamina	blouse,pamina	en,en
Blouse Pitanga	blouse pitanga	en
Blouse Portofino	blouse,portofino	en,en
Blouse Pretty	blouse pretty	en
Blouse Rapunzel	blouse rapunzel	en
Blouse Samuel	blouse samuel	en
Blouse Sylvie	blouse sylvie	en
Blouse Tosca	blouse tosca	en
Blouse Transparente	blouse transparente	en
Blouse Tropical Tiles	blouse tropical,tiles	fr,en
Blouse Vega	blouse,vega	en,en
Blouse capuche crêpe de chine	blouse capuche,crêpe de chine	en,fr
Blouse col ouvert lyocell rayé	blouse col ouvert lyocell,rayé	fr,fr
Blouse en Lin et Ramie	blouse,en lin,et ramie	en,fr,fr
Blouse en dentelle	blouse,en dentelle	en,fr
Blouse en mousseline	blouse,en mousseline	en,en
Blouse en popeline de coton	blouse,en popeline,de coton	en,en,en
Blouse en popeline imprimé Euphoria	blouse,en popeline,imprimé euphoria	en,en,fr
Blouse en satin de viscose	blouse,en satin,de viscose	en,en,fr
Blouse en soie	blouse,en soie	en,fr
Blouse froncée Vanea	blouse,froncée vanea	en,fr
Blouse iowa en voile de coton	blouse iowa,en voile,de coton	en,fr,en
Blouse lavallière tulle gauffre	blouse,lavallière tulle gauffre	en,fr
Blouse manches longues	blouse manches longues	fr
Blouse manches longues Jatedy	blouse,manches longues,jatedy	en,fr,en
Blouse manches longues Rami	blouse,manches longues,rami	en,fr,en
Blouse nouée courte imprimée	blouse,nouée courte imprimée	en,fr
Blouse sans manches Layona	blouse,sans manches layona	en,fr
Blouse zippée	blouse,zippée	en,fr
Blouse à Manches Courtes Seban	blouse,à manches courtes,seban	en,fr,en
Blouse à Manches Courtes Valentin	blouse,à manches courtes,valentin	en,fr,en
Blouse à carreaux	blouse,à carreaux	en,fr
Blouse à col montant et broderie anglaise	blouse,à col,montant,et broderie,anglaise	en,fr,en,en,fr
Blouse à imprimé Pansies	blouse,à imprimé pansies	en,fr
Blouse à manches courtes Macrocannage	blouse,à manches courtes,macrocannage	en,fr,en
Blouson	blouson	en
Blouson Alex	blouson,alex	en,en
Blouson Bomber	blouson,bomber	en,en
Blouson Celine Nylon Laminé	blouson,celine,nylon laminé	en,en,fr
Blouson En Cachemire 	blouson,en cachemire	en,fr
Blouson En Soie 	blouson,en soie	en,fr
Blouson En Vison 	blouson,en vison	en,fr
Blouson Manila	blouson manila	en
Blouson Matelassé Cropped Cuir Agneau	blouson matelassé cropped cuir agneau	fr
Blouson Max	blouson max	en
Blouson Oversize Franges Agneau Souple	blouson oversize,franges agneau souple	en,fr
Blouson Sutherland	blouson sutherland	en
Blouson Teddy  Nylon Léger	blouson teddy,nylon léger	en,fr
Blouson Teddy Dior And Jack Kerouac	blouson teddy,dior,and jack kerouac	en,en,en
Blouson Varsity Bones	blouson varsity,bones	en,en
Blouson biker en cuir	blouson biker,en cuir	en,fr
Blouson bomber	blouson,bomber	en,en
Blouson bomber City	blouson,bomber,city	en,en,en
